round,seed,defect,coop,exploit_,exploit
240,385,19090,30309,14368,14233
241,385,18394,30806,14341,14459
242,385,18862,30878,13984,14276
243,385,20454,28981,14232,14333
244,385,20276,29244,14067,14413
245,385,20841,28278,14471,14410
246,385,20252,29057,14211,14480
247,385,20659,28468,14501,14372
248,385,20375,28779,14388,14458
249,385,20920,28544,14024,14512
250,385,19155,29847,13625,15373
251,385,19114,30213,13433,15240
252,385,21087,28538,12879,15496
253,385,20697,28623,13312,15368
254,385,20770,28650,13167,15413
255,385,19471,30223,13385,14921
256,385,19300,30063,13520,15117
257,385,19708,29580,13760,14952
258,385,21298,27580,13816,15306
259,385,20027,29180,13236,15557
260,385,19543,29483,13373,15601
261,385,19521,29761,13263,15455
262,385,19934,29181,13319,15566
263,385,19947,29208,13332,15513
264,385,18271,30746,13452,15531
265,385,17719,31249,13411,15621
266,385,19708,29358,13975,14959
267,385,21018,28335,14055,14592
268,385,22537,26553,13933,14977
269,385,24371,24889,14039,14701
270,385,24243,25156,13927,14674
271,385,25682,23435,14045,14838
272,385,25990,22808,13969,15233
273,385,25398,23564,14320,14718
274,385,26124,23118,14108,14650
275,385,25239,23620,14558,14583
276,385,25668,23395,14618,14319
277,385,27147,21911,14685,14257
278,385,28650,20372,14446,14532
279,385,30119,18895,14847,14139
280,385,31522,17701,15286,13491
281,385,32939,16436,14912,13713
282,385,33063,16183,15166,13588
283,385,33073,16354,15054,13519
284,385,33920,15247,15120,13713
285,385,33900,15284,14922,13894
286,385,33902,15326,15002,13770
287,385,33721,15424,15025,13830
288,385,33284,15844,15394,13478
289,385,32256,16201,16187,13356
290,385,31193,17285,15617,13905
291,385,31990,17034,14830,14146
292,385,33581,15548,15186,13685
293,385,33669,15406,15238,13687
294,385,33441,15633,15304,13622
295,385,34384,14626,15594,13396
296,385,35542,13503,15853,13102
297,385,36963,12384,15432,13221
298,385,36995,12289,15410,13306
299,385,36789,12223,15485,13503
300,385,36105,12647,15208,14040
301,385,34736,13832,15725,13707
302,385,34659,13618,15781,13942
303,385,35951,12743,14970,14336
304,385,36009,12559,14941,14491
305,385,37108,11692,14211,14989
306,385,38327,11152,13421,15100
307,385,38180,11292,13328,15200
308,385,39669,10149,12448,15734
309,385,38472,11138,13315,15075
310,385,39815,10025,12843,15317
311,385,38983,10862,13055,15100
312,385,40151,10097,12706,15046
313,385,40472,9930,12518,15080
314,385,39523,10880,12682,14915
315,385,39416,10748,12762,15074
316,385,39514,10773,12586,15127
317,385,38523,11140,12533,15804
318,385,38485,11073,12545,15897
319,385,38172,11109,12675,16044
320,385,38502,11150,12528,15820
321,385,40074,10603,12707,14616
322,385,41158,9600,12592,14650
323,385,39997,10433,13183,14387
324,385,41172,10016,13089,13723
325,385,42553,9135,12311,14001
326,385,42464,9103,12395,14038
327,385,42390,9141,12360,14109
328,385,42118,9261,12470,14151
329,385,41143,10027,12527,14303
330,385,41208,10247,12401,14144
331,385,42015,9432,12336,14217
332,385,41842,9390,12382,14386
333,385,40728,10475,11918,14879
334,385,39131,11545,12476,14848
335,385,40530,10910,12866,13694
336,385,43165,9594,11344,13897
337,385,41619,10585,11552,14244
338,385,40157,11611,12313,13919
339,385,38877,12570,12531,14022
340,385,38202,12908,12421,14469
341,385,36673,14010,12686,14631
342,385,36509,14266,12639,14586
343,385,34133,15965,12112,15790
344,385,34649,15642,11734,15975
345,385,34496,16130,11934,15440
346,385,34272,15900,11988,15840
347,385,35742,14593,11263,16402
348,385,35742,14846,11187,16225
349,385,35876,14500,11309,16315
350,385,35628,14716,11282,16374
351,385,37147,13347,11640,15866
352,385,34944,14929,12443,15684
353,385,34775,15179,12484,15562
354,385,34939,14967,12435,15659
355,385,35130,14644,12331,15895
356,385,36950,13166,12123,15761
357,385,34013,15300,11911,16776
358,385,35229,14341,11483,16947
359,385,35567,14029,11432,16972
360,385,37658,12651,10626,17065
361,385,36860,13577,10484,17079
362,385,35168,14779,11054,16999
363,385,34446,15699,11102,16753
364,385,32439,16816,11516,17229
365,385,31097,18474,11159,17270
366,385,31077,17904,11328,17691
367,385,31148,18409,11069,17374
368,385,30890,18588,11241,17281
369,385,30071,19019,10954,17956
370,385,28305,20386,11689,17620
371,385,27926,20944,11752,17378
372,385,27844,20920,11839,17397
373,385,26349,22462,11632,17557
374,385,26231,22355,11692,17722
375,385,26223,22562,11521,17694
376,385,27643,20706,11796,17855
377,385,27862,20754,11599,17785
378,385,26716,21612,12144,17528
379,385,24537,23294,13130,17039
380,385,25619,22190,13586,16605
381,385,23389,24363,14753,15495
382,385,23533,23805,15028,15634
383,385,22468,24768,14749,16015
384,385,23739,23307,15137,15817
385,385,24195,22998,15048,15759
386,385,23980,23012,15088,15920
387,385,23460,23232,15373,15935
388,385,23453,23256,15338,15953
389,385,21575,25254,14426,16745
390,385,20752,26725,14205,16318
391,385,22423,24544,12998,18035
392,385,22404,24767,13064,17765
393,385,21878,25054,12889,18179
394,385,19938,26753,12359,18950
395,385,18817,28431,12181,18571
396,385,20578,26615,13242,17565
397,385,20782,26465,13146,17607
398,385,20615,26527,13148,17710
399,385,22754,24516,12770,17960
400,385,22477,24787,12774,17962
401,385,22426,24768,12766,18040
402,385,22519,24738,12755,17988
403,385,22632,24492,12855,18021
404,385,22591,24838,12648,17923
405,385,23398,23288,12986,18328
406,385,23494,23416,12765,18325
407,385,23416,23271,12999,18314
408,385,23560,23402,12883,18155
409,385,23299,23463,13011,18227
410,385,22264,23855,13231,18650
411,385,21060,25143,13898,17899
412,385,22922,23657,14434,16987
413,385,24931,21784,15506,15779
414,385,23708,23388,15334,15570
415,385,24305,22844,15290,15561
416,385,23307,24076,15377,15240
417,385,22178,25861,15091,14870
418,385,22164,25739,14952,15145
419,385,21586,26214,15133,15067
420,385,20247,27672,14876,15205
421,385,18915,29612,15085,14388
422,385,17890,30149,15894,14067
423,385,17413,30157,15929,14501
424,385,16614,31215,15983,14188
425,385,17827,29327,15956,14890
426,385,18443,28710,16109,14738
427,385,19606,27449,15855,15090
428,385,20273,27172,15672,14883
429,385,19047,28640,15085,15228
430,385,17762,30425,14640,15173
431,385,16395,32314,15042,14249
432,385,15778,32597,15231,14394
433,385,15800,32579,15159,14462
434,385,17115,30910,15939,14036
435,385,18728,28588,16546,14138
436,385,18269,29076,16115,14540
437,385,17862,29294,16399,14445
438,385,18315,29117,16412,14156
439,385,19941,27211,16753,14095
440,385,19056,28736,15842,14366
441,385,19657,28108,16098,14137
442,385,19534,28549,15699,14218
443,385,20221,28130,15433,14216
444,385,20174,27948,15438,14440
445,385,18717,29602,14882,14799
446,385,18701,29839,14778,14682
447,385,18798,29758,14638,14806
448,385,18794,29670,14643,14893
449,385,18719,29689,14769,14823
450,385,20687,27545,14208,15560
451,385,20675,27468,14271,15586
452,385,20604,27651,14184,15561
453,385,20397,27713,14204,15686
454,385,21867,26203,13844,16086
455,385,22094,26001,13822,16083
456,385,20033,27964,14173,15830
457,385,21695,26269,14681,15355
458,385,22827,24743,15607,14823
459,385,21184,26534,15361,14921
460,385,21926,25980,15258,14836
461,385,19893,28105,14243,15759
462,385,20643,27464,14386,15507
463,385,22594,25739,14130,15537
464,385,24178,23884,14397,15541
465,385,24677,23630,14579,15114
466,385,24527,23615,14718,15140
467,385,25289,23296,14911,14504
468,385,24228,24144,15111,14517
469,385,25050,24057,14731,14162
470,385,27196,22175,13768,14861
471,385,29373,19914,13460,15253
472,385,28666,20676,13307,15351
473,385,28747,20362,13481,15410
474,385,28612,20508,13495,15385
475,385,28781,20447,13376,15396
476,385,27188,21810,13772,15230
477,385,28836,20682,14088,14394
478,385,27103,22227,13653,15017
479,385,27200,21976,13805,15019
480,385,25561,23613,14048,14778
481,385,23407,25827,14722,14044
482,385,23317,25583,14901,14199
483,385,21863,27021,15531,13585
484,385,23178,25667,15044,14111
485,385,21522,27392,15346,13740
486,385,21772,27218,15272,13738
487,385,21642,27548,15170,13640
488,385,22033,27074,15261,13632
489,385,20395,29205,15204,13196
490,385,18896,30534,15136,13434
491,385,18742,31001,15018,13239
492,385,20357,29082,14745,13816
493,385,20196,29336,14740,13728
494,385,20362,28925,14857,13856
495,385,18575,30842,15096,13487
496,385,18598,30745,15300,13357
497,385,18724,31089,14950,13237
498,385,18680,30585,15251,13484
499,385,18621,30565,15281,13533
500,385,18161,31159,15314,13366
501,385,18369,31225,15185,13221
502,385,18233,31199,15303,13265
503,385,16289,33303,14944,13464
504,385,16086,33834,14792,13288
505,385,16482,33069,14872,13577
506,385,18119,31272,14896,13713
507,385,16441,32936,14335,14288
508,385,15113,34868,13556,14463
509,385,15440,34224,13581,14755
510,385,15181,34691,13544,14584
511,385,14913,34992,13528,14567
512,385,14765,35013,13458,14764
513,385,14832,35172,13452,14544
514,385,16417,33179,14292,14112
515,385,16482,33369,14203,13946
516,385,16425,33256,14220,14099
517,385,16444,33416,14262,13878
518,385,16370,33445,14263,13922
519,385,16535,33321,14203,13941
520,385,15079,34822,14697,13402
521,385,15009,35161,14462,13368
522,385,16652,33254,15113,12981
523,385,18207,31269,14633,13891
524,385,18296,31154,14699,13851
525,385,17845,31658,14649,13848
526,385,17821,31728,14496,13955
527,385,17897,31605,14579,13919
528,385,17837,31721,14630,13812
529,385,19461,29875,14566,14098
530,385,21497,27821,15051,13631
531,385,19670,29542,15114,13674
532,385,19918,29518,15010,13554
533,385,21772,27343,14943,13942
534,385,22804,26170,15039,13987
535,385,23057,25947,15058,13938
536,385,22976,26173,14938,13913
537,385,24006,25306,14466,14222
538,385,24140,25076,14495,14289
539,385,24011,25235,14573,14181
540,385,25510,23577,15005,13908
541,385,25334,23890,15163,13613
542,385,25192,23969,15225,13614
543,385,23192,25914,15371,13523
544,385,22928,26181,15294,13597
545,385,23105,25848,15430,13617
546,385,23141,26036,15291,13532
547,385,22912,26164,15282,13642
548,385,22953,26264,15207,13576
549,385,23131,25686,15481,13702
550,385,24329,24672,15044,13955
551,385,25033,24338,14780,13849
552,385,26218,22554,15884,13344
553,385,28082,21065,15049,13804
554,385,27860,21351,14943,13846
555,385,26325,22610,14861,14204
556,385,26345,22701,14656,14298
557,385,27898,21334,13858,14910
558,385,27836,21182,14031,14951
559,385,27747,21166,14251,14836
560,385,28097,20891,13854,15158
561,385,28183,20814,13886,15117
562,385,29866,19532,13782,14820
563,385,28371,20871,13418,15340
564,385,28224,20797,13482,15497
565,385,28487,20988,13242,15283
566,385,28314,20848,13458,15380
567,385,29948,19365,13162,15525
568,385,29778,19425,13225,15572
569,385,29739,19633,13123,15505
570,385,31966,17570,13505,14959
571,385,33523,16397,13882,14198
572,385,32305,17400,13752,14543
573,385,30361,19036,14580,14023
574,385,31451,18064,14156,14329
575,385,31785,17774,14102,14339
576,385,29966,19369,14748,13917
577,385,28495,20627,15338,13540
578,385,28573,20554,15388,13485
579,385,28869,20621,15199,13311
580,385,29388,20311,15158,13143
581,385,31032,18876,14539,13553
582,385,32384,17957,13974,13685
583,385,32374,17638,14305,13683
584,385,33979,16013,14760,13248
585,385,34120,16227,14541,13112
586,385,32418,17491,15435,12656
587,385,33864,16267,14797,13072
588,385,32425,17431,15055,13089
589,385,32293,17589,15072,13046
590,385,32445,17599,15027,12929
591,385,32424,17489,15059,13028
592,385,32235,17687,14887,13191
593,385,32346,17640,14919,13095
594,385,31156,18875,15054,12915
595,385,30960,18754,15120,13166
596,385,30890,19076,14915,13119
597,385,31031,18889,14900,13180
598,385,29080,20528,15014,13378
599,385,27566,21709,15755,12970
600,385,26058,23275,15882,12785
601,385,25747,23493,15971,12789
602,385,26179,23559,15685,12577
603,385,26068,23421,15803,12708
604,385,26026,23403,15851,12720
605,385,24494,25059,15301,13146
606,385,24528,24910,15432,13130
607,385,25966,23509,15239,13286
608,385,27513,21873,15591,13023
609,385,26122,23288,15128,13462
610,385,24560,24893,15320,13227
611,385,26317,23203,15533,12947
612,385,27545,21860,15254,13341
613,385,27547,21740,15178,13535
614,385,27614,21948,15278,13160
615,385,29220,20543,15375,12862
616,385,27766,21777,15875,12582
617,385,29295,20053,15613,13039
618,385,29174,20474,15387,12965
619,385,30968,18770,14696,13566
620,385,32376,17499,14956,13169
621,385,32356,17360,15235,13049
622,385,32394,17471,15099,13036
623,385,31412,17788,15795,13005
624,385,32963,16534,15371,13132
625,385,34846,15274,15685,12195
626,385,35647,14849,15155,12349
627,385,33817,16167,15857,12159
628,385,35481,15024,14850,12645
629,385,34631,15707,14752,12910
630,385,34458,16000,14682,12860
631,385,34256,15739,15008,12997
632,385,34330,15891,14811,12968
633,385,35961,14627,13992,13420
634,385,34278,15948,13647,14127
635,385,34238,16038,13609,14115
636,385,35781,14569,13507,14143
637,385,35957,15023,13157,13863
638,385,36019,14634,13467,13880
639,385,35941,14715,13345,13999
640,385,36308,14488,13357,13847
641,385,36426,14351,13485,13738
642,385,36337,14302,13357,14004
643,385,37328,13355,13440,13877
644,385,36382,14474,13701,13443
645,385,36495,14277,13716,13512
646,385,36326,14511,13578,13585
647,385,34816,15467,13503,14214
648,385,34722,15577,13477,14224
649,385,34633,15815,13315,14237
650,385,34831,15843,13055,14271
651,385,36059,14556,12820,14565
652,385,33534,16487,13710,14269
653,385,31189,18133,13164,15514
654,385,31410,17932,13257,15401
655,385,31169,17988,13282,15561
656,385,32765,16624,13448,15163
657,385,34134,15258,13462,15146
658,385,34056,15353,13311,15280
659,385,34223,15348,13395,15034
660,385,32916,16675,13043,15366
661,385,34174,15256,12597,15973
662,385,34114,15524,12419,15943
663,385,34277,15441,12479,15803
664,385,34318,15095,12560,16027
665,385,34174,15225,12626,15975
666,385,32791,16608,13010,15591
667,385,32687,16594,13158,15561
668,385,32881,16696,12996,15427
669,385,32529,16669,13092,15710
670,385,32737,16596,13105,15562
671,385,33802,15534,13117,15547
672,385,35430,14196,13401,14973
673,385,37145,12949,12847,15059
674,385,37591,12644,13040,14725
675,385,36818,12975,13659,14548
676,385,38169,12735,12528,14568
677,385,36689,13452,13023,14836
678,385,38286,12413,12853,14448
679,385,39537,11343,12378,14742
680,385,40840,10370,12852,13938
681,385,41054,10395,12668,13883
682,385,41653,9858,12826,13663
683,385,41793,9949,12662,13596
684,385,41565,10124,12614,13697
685,385,40820,10703,12908,13569
686,385,40263,11161,12869,13707
687,385,40063,11203,12958,13776
688,385,39143,11579,13537,13741
689,385,40400,10299,14202,13099
690,385,40394,10516,14217,12873
691,385,41641,9566,13373,13420
692,385,40937,10108,13267,13688
693,385,41554,9625,13359,13462
694,385,43308,8601,12602,13489
695,385,43212,8570,12799,13419
696,385,44478,7616,12488,13418
697,385,43248,8375,13342,13035
698,385,42470,9199,13077,13254
699,385,43564,8756,12445,13235
700,385,42239,10015,12965,12781
701,385,42004,9896,13286,12814
702,385,42071,9876,13228,12825
703,385,42934,9108,13344,12614
704,385,42109,9995,13105,12791
705,385,42766,9531,12712,12991
706,385,43154,9300,12710,12836
707,385,41804,10367,13022,12807
708,385,41750,10469,13012,12769
709,385,43433,9319,13158,12090
710,385,44271,8511,13270,11948
711,385,43886,8631,13371,12112
712,385,43988,8776,13162,12074
713,385,45592,7717,13181,11510
714,385,46550,7229,13236,10985
715,385,46428,7124,13250,11198
716,385,48849,5854,13751,9546
717,385,50528,5080,13459,8933
718,385,50307,5123,13362,9208
719,385,50154,5270,13440,9136
720,385,50232,5113,13582,9073
721,385,50415,5264,13335,8986
722,385,48685,5936,13187,10192
723,385,48895,5986,13092,10027
724,385,49030,6004,12941,10025
725,385,48965,5829,13167,10039
726,385,48980,5886,13122,10012
727,385,46417,7035,14439,10109
728,385,46200,7064,14522,10214
729,385,46333,6901,14467,10299
730,385,47845,6221,13776,10158
731,385,46223,7047,14076,10654
732,385,46414,7026,14059,10501
733,385,46470,7078,13991,10461
734,385,46490,7033,14010,10467
735,385,45535,7636,13916,10913
736,385,46857,6867,14172,10104
737,385,46313,7272,14027,10388
738,385,48881,6152,12514,10453
739,385,48858,6388,12408,10346
740,385,46356,7452,13226,10966
741,385,46409,7354,13210,11027
742,385,46161,7428,13249,11162
743,385,46238,7296,13330,11136
744,385,46237,7550,13170,11043
745,385,46130,7518,13318,11034
746,385,46075,7415,13374,11136
747,385,45369,7806,13705,11120
748,385,45101,8054,13665,11180
749,385,44430,8804,13441,11325
750,385,45739,7895,13171,11195
751,385,43072,9249,14018,11661
752,385,45531,7938,13098,11433
753,385,44731,8559,12923,11787
754,385,44383,8657,13046,11914
755,385,45213,8278,12524,11985
756,385,45172,8333,12477,12018
757,385,45410,8209,12426,11955
758,385,45295,8409,12451,11845
759,385,45032,8484,12519,11965
760,385,45142,8504,12449,11905
761,385,45137,8364,12465,12034
762,385,46773,7697,11917,11613
763,385,46996,7548,11783,11673
764,385,45361,8259,12710,11670
765,385,44196,9538,12564,11702
766,385,44573,9246,12429,11752
767,385,44283,9253,12736,11728
768,385,44173,9273,12717,11837
769,385,43296,9627,12772,12305
770,385,44283,9161,12728,11828
771,385,43285,9660,13141,11914
772,385,43247,9778,13132,11843
773,385,42425,10634,12965,11976
774,385,41247,11017,13265,12471
775,385,41381,11288,13056,12275
776,385,41098,11454,12989,12459
777,385,40131,11779,13186,12904
778,385,40044,12267,12975,12714
779,385,40808,11482,12983,12727
780,385,42351,10186,12829,12634
781,385,42441,10406,12659,12494
782,385,41803,10748,12929,12520
783,385,42111,10527,12851,12511
784,385,42829,9881,12855,12435
785,385,42628,10092,12819,12461
786,385,44058,9279,12527,12136
787,385,43084,9422,13052,12442
788,385,44528,8947,12676,11849
789,385,45844,8128,12494,11534
790,385,45102,8556,12818,11524
791,385,44013,9350,12774,11863
792,385,42686,9912,12973,12429
793,385,42011,10305,13328,12356
794,385,42056,10198,13207,12539
795,385,43767,9537,12844,11852
796,385,43173,10051,12979,11797
797,385,40826,11123,14175,11876
798,385,42055,10417,13723,11805
799,385,41831,10571,13728,11870
800,385,42953,9919,13516,11612
801,385,42907,9928,13535,11630
802,385,41906,10879,13401,11814
803,385,40610,11531,13495,12364
804,385,39651,11268,14060,13021
805,385,39395,12206,13740,12659
806,385,38151,12575,14401,12873
807,385,40156,11477,13694,12673
808,385,40534,11167,13683,12616
809,385,40127,11879,13423,12571
810,385,39865,11702,13749,12684
811,385,40024,11726,13696,12554
812,385,38807,12547,14251,12395
813,385,40421,11529,14101,11949
814,385,39248,12386,14482,11884
815,385,37154,14252,14486,12108
816,385,36659,13934,14877,12530
817,385,37386,13790,14284,12540
818,385,38543,12449,14569,12439
819,385,39692,12133,14492,11683
820,385,40971,11235,13997,11797
821,385,38316,12840,14221,12623
822,385,38961,12687,13839,12513
823,385,38808,12695,13880,12617
824,385,38841,12524,13965,12670
825,385,38595,13104,13814,12487
826,385,39449,12146,14061,12344
827,385,38415,13212,13877,12496
828,385,37308,13851,14192,12649
829,385,38165,13137,13910,12788
830,385,36762,14371,13455,13412
831,385,38106,13196,13517,13181
832,385,35521,15387,13207,13885
833,385,36607,14433,13116,13844
834,385,37208,13774,13110,13908
835,385,36084,14658,13603,13655
836,385,35129,15629,13687,13555
837,385,33671,16395,13788,14146
838,385,35094,15257,13886,13763
839,385,34678,15351,14008,13963
840,385,36031,14639,13447,13883
841,385,36179,14630,13238,13953
842,385,36318,14437,13309,13936
843,385,34686,15514,13375,14425
844,385,35485,14653,13350,14512
845,385,35617,14468,13312,14603
846,385,35566,14490,13320,14624
847,385,34590,15345,13550,14515
848,385,32646,17088,13448,14818
849,385,33062,16930,13314,14694
850,385,33029,16664,13504,14803
851,385,30622,18553,13068,15757
852,385,29099,19894,13036,15971
853,385,29348,19945,12800,15907
854,385,28966,20025,12934,16075
855,385,27811,21075,12760,16354
856,385,27955,21353,12591,16101
857,385,26865,22224,12895,16016
858,385,27860,21143,12688,16309
859,385,26713,22163,12626,16498
860,385,25305,22798,12748,17149
861,385,25292,23522,12225,16961
862,385,24385,24070,12503,17042
863,385,26007,22622,12138,17233
864,385,26262,22764,11948,17026
865,385,25976,22678,12136,17210
866,385,24852,23510,12454,17184
867,385,25766,22441,12821,16972
868,385,27111,21431,12518,16940
869,385,26805,21509,12626,17060
870,385,26656,21895,12472,16977
871,385,24755,23608,12565,17072
872,385,25856,22690,12864,16590
