round,seed,defect,coop,exploit_,exploit
240,385,22072,21830,15748,18350
241,385,22137,21736,15872,18255
242,385,22127,21795,15754,18324
243,385,22045,21865,15905,18185
244,385,22066,21725,15811,18398
245,385,23777,19997,16676,17550
246,385,21955,21798,16178,18069
247,385,23937,20050,16874,17139
248,385,22106,21862,16382,17650
249,385,23331,21391,15677,17601
250,385,23201,21249,15903,17647
251,385,23174,21459,15699,17668
252,385,23409,21120,15736,17735
253,385,22764,22565,16099,16572
254,385,21632,23099,16595,16674
255,385,20936,24226,16744,16094
256,385,22626,22481,17184,15709
257,385,22681,22531,17128,15660
258,385,22637,22276,17320,15767
259,385,22168,23680,16477,15675
260,385,22464,22646,16821,16069
261,385,24523,20669,16446,16362
262,385,24674,20682,16430,16214
263,385,24659,20654,16409,16278
264,385,24420,20763,16269,16548
265,385,25119,19511,16901,16469
266,385,24988,19648,17060,16304
267,385,24392,20810,16306,16492
268,385,25544,20147,15736,16573
269,385,27692,18450,16080,15778
270,385,25805,20193,14919,17083
271,385,27816,18446,14798,16940
272,385,27986,18257,14755,17002
273,385,25742,20154,16016,16088
274,385,27960,18451,16079,15510
275,385,27754,18548,16046,15652
276,385,27227,19320,15780,15673
277,385,26970,19784,15665,15581
278,385,28338,19048,15002,15612
279,385,28302,19028,15060,15610
280,385,28481,19165,14924,15430
281,385,28572,18766,15062,15600
282,385,29332,17859,14784,16025
283,385,29842,16796,14869,16493
284,385,29945,16919,14699,16437
285,385,29354,17598,14300,16748
286,385,27847,18489,13882,17782
287,385,26426,18817,14338,18419
288,385,27297,17873,13961,18869
289,385,25241,19453,15381,17925
290,385,25220,19648,15350,17782
291,385,26352,19077,14359,18212
292,385,26524,18786,14439,18251
293,385,27901,18476,13569,18054
294,385,27728,18611,13649,18012
295,385,28596,17365,14110,17929
296,385,27885,18464,13819,17832
297,385,29873,16703,13062,18362
298,385,29779,16851,12945,18425
299,385,28979,17920,12967,18134
300,385,28323,18043,12767,18867
301,385,27626,19050,13110,18214
302,385,29049,18451,13301,17199
303,385,28370,19284,13680,16666
304,385,28196,19628,13543,16633
305,385,30229,17971,12224,17576
306,385,31627,17008,11273,18092
307,385,30713,18294,11149,17844
308,385,31565,17062,10762,18611
309,385,31779,16992,10773,18456
310,385,31400,17443,10767,18390
311,385,31129,17451,10907,18513
312,385,30968,17334,11029,18669
313,385,32484,16010,11633,17873
314,385,32394,16125,11652,17829
315,385,33147,15744,11228,17881
316,385,32556,16541,11444,17459
317,385,34788,14994,11900,16318
318,385,32325,16707,13075,15893
319,385,31499,17479,13516,15506
320,385,33701,15767,13086,15446
321,385,33863,15802,12867,15468
322,385,35248,15026,12764,14962
323,385,34082,15927,13055,14936
324,385,35800,14974,12989,14237
325,385,36513,14111,12682,14694
326,385,35274,14919,12945,14862
327,385,34202,15971,13318,14509
328,385,34114,15774,13614,14498
329,385,35664,14808,13106,14422
330,385,36397,14346,12685,14572
331,385,38955,12591,11840,14614
332,385,39098,12412,11843,14647
333,385,38890,12411,12073,14626
334,385,38285,12523,12516,14676
335,385,39526,12108,12657,13709
336,385,42682,9996,11582,13740
337,385,42440,10020,11646,13894
338,385,42316,10671,11384,13629
339,385,41439,11162,11564,13835
340,385,40416,11777,11612,14195
341,385,40256,11737,11736,14271
342,385,39072,12182,12357,14389
343,385,39200,12313,12300,14187
344,385,39213,12497,12139,14151
345,385,39024,12363,12278,14335
346,385,36995,13913,11877,15215
347,385,36592,14139,11941,15328
348,385,36544,13755,12169,15532
349,385,36441,14481,11836,15242
350,385,38357,12791,11559,15293
351,385,38215,12897,11592,15296
352,385,39334,12318,11120,15228
353,385,39430,11914,11311,15345
354,385,38931,12588,11300,15181
355,385,38397,12575,11673,15355
356,385,38786,12652,11387,15175
357,385,37328,13656,11075,15941
358,385,36571,14267,11469,15693
359,385,37043,13607,11362,15988
360,385,37025,13718,11351,15906
361,385,37006,13759,11441,15794
362,385,36395,14295,11478,15832
363,385,35063,15399,11730,15808
364,385,33597,16259,11926,16218
365,385,36383,14572,12166,14879
366,385,38677,12576,12924,13823
367,385,37963,13542,12548,13947
368,385,38885,12853,12253,14009
369,385,37398,13516,11993,15093
370,385,37331,13671,11959,15039
371,385,36238,14289,12528,14945
372,385,35239,15070,12461,15230
373,385,36306,14074,12553,15067
374,385,37793,12750,12937,14520
375,385,36803,13696,13025,14476
376,385,35779,14589,13127,14505
377,385,34088,15882,13866,14164
378,385,33405,16017,14376,14202
379,385,30939,18081,15436,13544
380,385,31059,18196,15225,13520
381,385,28682,20311,16415,12592
382,385,29758,19166,16827,12249
383,385,30731,18239,17018,12012
384,385,30043,18872,16924,12161
385,385,30538,18046,17093,12323
386,385,29355,18993,17411,12241
387,385,29251,18857,17556,12336
388,385,27133,20849,17503,12515
389,385,26344,21344,17176,13136
390,385,26017,21223,17441,13319
391,385,27947,19722,15927,14404
392,385,27099,20854,16411,13636
393,385,27342,20490,16486,13682
394,385,25976,21359,16497,14168
395,385,24896,22087,16821,14196
396,385,26069,21482,16932,13517
397,385,26882,20182,16626,14310
398,385,26921,20468,16491,14120
399,385,25685,21104,17106,14105
400,385,25606,21003,17232,14159
401,385,26101,19987,17620,14292
402,385,26161,19804,17670,14365
403,385,25196,20481,17485,14838
404,385,25147,20520,17497,14836
405,385,25088,20638,17506,14768
406,385,24295,21650,17658,14397
407,385,24169,21899,17616,14316
408,385,24841,21675,17142,14342
409,385,24925,21313,17311,14451
410,385,22916,23405,17127,14552
411,385,22310,23667,17643,14380
412,385,21881,24773,16755,14591
413,385,22777,24218,17079,13926
414,385,22719,24176,16939,14166
415,385,24880,22381,15984,14755
416,385,23574,22917,16707,14802
417,385,23232,23012,16819,14937
418,385,22340,24607,15902,15151
419,385,20497,26433,15920,15150
420,385,18762,28370,15407,15461
421,385,18375,28848,15359,15418
422,385,17460,29481,16105,14954
423,385,15588,31720,15111,15581
424,385,14063,33833,15142,14962
425,385,14055,33494,15339,15112
426,385,15105,32771,15551,14573
427,385,15036,32884,15476,14604
428,385,15145,33020,15379,14456
429,385,14237,33546,15257,14960
430,385,14090,33480,15295,15135
431,385,12691,35681,16029,13599
432,385,14277,33657,16256,13810
433,385,14131,33564,16302,14003
434,385,15761,31622,17496,13121
435,385,17452,29391,18097,13060
436,385,15696,31393,16728,14183
437,385,15779,31491,16648,14082
438,385,15698,31438,16718,14146
439,385,16593,30712,16618,14077
440,385,14899,33192,15252,14657
441,385,16654,30958,16466,13922
442,385,16598,30674,16362,14366
443,385,18322,28827,15591,15260
444,385,16635,30702,16604,14059
445,385,16915,30804,16420,13861
446,385,16638,30879,16564,13919
447,385,17199,29599,17359,13843
448,385,18407,28951,17317,13325
449,385,17296,29513,17739,13452
450,385,17478,29285,17871,13366
451,385,19155,27419,17269,14157
452,385,17468,29340,17724,13468
453,385,17504,29419,17391,13686
454,385,18213,28712,17281,13794
455,385,20209,26568,16214,15009
456,385,20196,26654,16317,14833
457,385,19301,28023,15551,15125
458,385,21165,26031,16604,14200
459,385,22009,24807,17099,14085
460,385,23310,24102,16524,14064
461,385,21807,24763,16534,14896
462,385,21129,25858,15989,15024
463,385,22401,25246,15370,14983
464,385,23311,24589,15569,14531
465,385,24469,23576,15998,13957
466,385,26720,21671,15447,14162
467,385,27934,20963,15830,13273
468,385,28905,19937,15935,13223
469,385,29787,19316,15748,13149
470,385,31859,17284,14792,14065
471,385,33864,15794,14180,14162
472,385,36390,14005,14374,13231
473,385,35449,14771,14228,13552
474,385,35268,14974,14264,13494
475,385,35456,14946,14209,13389
476,385,35050,15201,14363,13386
477,385,36153,14560,14457,12830
478,385,37548,13465,14623,12364
479,385,37516,13302,14680,12502
480,385,37685,13493,14411,12411
481,385,37327,13691,14687,12295
482,385,39817,11962,14244,11977
483,385,39971,11894,14172,11963
484,385,38583,12564,14809,12044
485,385,41597,10826,13902,11675
486,385,40543,11430,14092,11935
487,385,39551,12335,14440,11674
488,385,40492,11367,14683,11458
489,385,40432,11653,14624,11291
490,385,38859,12627,14731,11783
491,385,37425,13447,15247,11881
492,385,37988,13120,14799,12093
493,385,38503,13000,14661,11836
494,385,38016,12996,14892,12096
495,385,39512,12134,14573,11781
496,385,39144,12081,14837,11938
497,385,39218,12046,14628,12108
498,385,40650,11368,13626,12356
499,385,40584,11430,13613,12373
500,385,38175,13013,14441,12371
501,385,38732,12860,14144,12264
502,385,38577,12874,14235,12314
503,385,38880,12735,14082,12303
504,385,38745,12650,14247,12358
505,385,38735,12732,14314,12219
506,385,38812,12969,13990,12229
507,385,40416,11312,14627,11645
508,385,41515,10442,14792,11251
509,385,44056,9066,13511,11367
510,385,45782,8264,13421,10533
511,385,45366,8262,13680,10692
512,385,44496,9045,13374,11085
513,385,44637,8951,13337,11075
514,385,44460,8865,13446,11229
515,385,45504,8020,13652,10824
516,385,47529,7357,12626,10488
517,385,48114,7025,12412,10449
518,385,47450,7235,12584,10731
519,385,47312,7472,12490,10726
520,385,45567,8291,13438,10704
521,385,44519,9184,13591,10706
522,385,45674,8306,13666,10354
523,385,45486,8408,13719,10387
524,385,45815,8554,13409,10222
525,385,43167,9822,14012,10999
526,385,42900,9783,14040,11277
527,385,43908,9504,13707,10881
528,385,44991,8601,13900,10508
529,385,46792,7656,13502,10050
530,385,47557,7035,13527,9881
531,385,46339,7669,13659,10333
532,385,45397,8457,13698,10448
533,385,45827,8005,13647,10521
534,385,45566,8443,13665,10326
535,385,45475,8254,13755,10516
536,385,45822,8191,13564,10423
537,385,44753,8922,13846,10479
538,385,43542,9415,14098,10945
539,385,42664,10114,13972,11250
540,385,42627,10593,13758,11022
541,385,43260,9620,13593,11527
542,385,44314,8979,13520,11187
543,385,44299,9093,13515,11093
544,385,45741,8515,13277,10467
545,385,45229,8235,13738,10798
546,385,42816,9858,13568,11758
547,385,42844,9803,13630,11723
548,385,42784,9951,13762,11503
549,385,42860,9691,13628,11821
550,385,42715,9973,13714,11598
551,385,41725,10920,13687,11668
552,385,42834,9911,13986,11269
553,385,42942,9832,13871,11355
554,385,41822,10762,14045,11371
555,385,41313,10737,14307,11643
556,385,41481,10625,14238,11656
557,385,43048,9793,13640,11519
558,385,43548,9249,13814,11389
559,385,43829,9219,13695,11257
560,385,42892,9886,14068,11154
561,385,43130,9761,14063,11046
562,385,44380,8738,13993,10889
563,385,43784,9135,13818,11263
564,385,43862,9245,13821,11072
565,385,44604,8762,13792,10842
566,385,44449,8877,13767,10907
567,385,42903,9841,14368,10888
568,385,42358,10213,14200,11229
569,385,41088,10990,14555,11367
570,385,40787,11212,14568,11433
571,385,40351,11761,14388,11500
572,385,38856,12538,14602,12004
573,385,38946,12772,14441,11841
574,385,39232,12327,14491,11950
575,385,40141,11845,13786,12228
576,385,40579,11382,13624,12415
577,385,41764,10892,13069,12275
578,385,41937,10427,13138,12498
579,385,41925,10894,12889,12292
580,385,43925,9455,12657,11963
581,385,42805,10104,13161,11930
582,385,43016,10301,12952,11731
583,385,43032,9948,13138,11882
584,385,44354,9324,12984,11338
585,385,43984,9477,12968,11571
586,385,45738,8285,12316,11661
587,385,45493,8603,12315,11589
588,385,45102,8834,12409,11655
589,385,43439,9933,12555,12073
590,385,43675,9646,12528,12151
591,385,44480,8932,12660,11928
592,385,46338,7773,12332,11557
593,385,43778,9663,13414,11145
594,385,43650,9600,13462,11288
595,385,46456,7995,12285,11264
596,385,47425,7262,12109,11204
597,385,47554,7390,12061,10995
598,385,47374,7666,12001,10959
599,385,48219,6659,11868,11254
600,385,46980,7601,12091,11328
601,385,47233,7433,11898,11436
602,385,46042,8033,12222,11703
603,385,45956,8287,12185,11572
604,385,47212,7581,11742,11465
605,385,47715,7097,11936,11252
606,385,47679,7231,11833,11257
607,385,48641,6714,11630,11015
608,385,48691,6499,11703,11107
609,385,47756,7118,11663,11463
610,385,47713,7068,11651,11568
611,385,47777,6846,11893,11484
612,385,48956,6517,11226,11301
613,385,49868,6109,10920,11103
614,385,50484,5567,11031,10918
615,385,51514,5095,10996,10395
616,385,52512,4439,10657,10392
617,385,52975,4181,10469,10375
618,385,53302,4330,10091,10277
619,385,53159,4232,10312,10297
620,385,53042,4223,10315,10420
621,385,52268,4670,10371,10691
622,385,53482,4120,9840,10558
623,385,50514,5447,11670,10369
624,385,50627,5333,11649,10391
625,385,50371,5411,11675,10543
626,385,52288,4615,10354,10743
627,385,51499,5047,10743,10711
628,385,52555,4588,10137,10720
629,385,51462,5166,10272,11100
630,385,51664,5225,10190,10921
631,385,52263,4480,10225,11032
632,385,52216,4624,10210,10950
633,385,52324,4594,10213,10869
634,385,52406,4453,10270,10871
635,385,53949,3809,9935,10307
636,385,53972,3876,9815,10337
637,385,54742,3495,9787,9976
638,385,55562,3109,9476,9853
639,385,55410,3301,9359,9930
640,385,54848,3600,9529,10023
641,385,53264,4140,10398,10198
642,385,53334,4201,10243,10222
643,385,53782,4061,10251,9906
644,385,53343,4183,10625,9849
645,385,53376,4194,10559,9871
646,385,53063,4382,10529,10026
647,385,53288,4190,10596,9926
648,385,53054,4349,10683,9914
649,385,52961,4307,10713,10019
650,385,53069,4371,10557,10003
651,385,53894,3809,10266,10031
652,385,51110,4890,11751,10249
653,385,48688,6041,11446,11825
654,385,48748,6008,11390,11854
655,385,48574,6087,11516,11823
656,385,48330,6062,11612,11996
657,385,49084,5647,11591,11678
658,385,46964,6576,12951,11509
659,385,45943,7200,13264,11593
660,385,45910,7203,13272,11615
661,385,46807,6811,12763,11619
662,385,46841,6513,12824,11822
663,385,46220,7260,12673,11847
664,385,45922,7228,12939,11911
665,385,45250,7700,13090,11960
666,385,46753,7171,12196,11880
667,385,46278,7084,12497,12141
668,385,46474,7229,12410,11887
669,385,47982,6370,11556,12092
670,385,47874,6387,11671,12068
671,385,47127,6635,11855,12383
672,385,47226,6743,11774,12257
673,385,48591,5725,11228,12456
674,385,47895,6004,11200,12901
675,385,45422,7128,12761,12689
676,385,47339,6551,11545,12565
677,385,47423,6753,11353,12471
678,385,47370,6654,11564,12412
679,385,47002,6701,11653,12644
680,385,47078,6640,11619,12663
681,385,47185,6564,11547,12704
682,385,46402,7340,11628,12630
683,385,46571,7381,11427,12621
684,385,45669,7772,11562,12997
685,385,44848,8296,11801,13055
686,385,45648,7794,11730,12828
687,385,45545,7714,11738,13003
688,385,44772,8046,12371,12811
689,385,44321,8219,12370,13090
690,385,44623,8079,12473,12825
691,385,44351,8347,12348,12954
692,385,44521,8141,12344,12994
693,385,45087,7819,12350,12744
694,385,43665,7976,13465,12894
695,385,44023,7531,13828,12618
696,385,44241,7473,13602,12684
697,385,44050,7514,13787,12649
698,385,42955,8585,13307,13153
699,385,44069,8094,12751,13086
700,385,43798,8123,12794,13285
701,385,45116,7226,12751,12907
702,385,45247,7284,12680,12789
703,385,46735,6583,12622,12060
704,385,46205,6941,12670,12184
705,385,45984,6826,12744,12446
706,385,46030,6962,12677,12331
707,385,48615,5879,11870,11636
708,385,48497,5820,11874,11809
709,385,49249,5361,11753,11637
710,385,49143,5286,11979,11592
711,385,49908,5041,11768,11283
712,385,49255,5242,12052,11451
713,385,49320,5290,11903,11487
714,385,50086,4987,11839,11088
715,385,50098,4945,11796,11161
716,385,52595,3940,12221,9244
717,385,53209,3515,12234,9042
718,385,53006,3492,12269,9233
719,385,52570,3841,12585,9004
720,385,52450,3935,12706,8909
721,385,52480,3981,12570,8969
722,385,49818,4895,12249,11038
723,385,49923,5028,12095,10954
724,385,49293,5245,12179,11283
725,385,49831,4831,12289,11049
726,385,49919,4839,12144,11098
727,385,47320,5916,13410,11354
728,385,44778,6930,14624,11668
729,385,47082,5962,13206,11750
730,385,48570,5259,12432,11739
731,385,48643,5021,12481,11855
732,385,48713,5068,12537,11682
733,385,48710,5283,12299,11708
734,385,47943,5740,12763,11554
735,385,47497,6037,12549,11917
736,385,49786,5186,13002,10026
737,385,49901,5208,12847,10044
738,385,52675,3997,11328,10000
739,385,52651,4046,11265,10038
740,385,49925,5288,11993,10794
741,385,48614,5524,12066,11796
742,385,48511,5489,12168,11832
743,385,49292,4967,11803,11938
744,385,49308,4914,11753,12025
745,385,49416,4924,11688,11972
746,385,49304,5048,11743,11905
747,385,48667,5421,12135,11777
748,385,48624,5457,12090,11829
749,385,48613,5569,11930,11888
750,385,48316,5873,12195,11616
751,385,45553,7006,13259,12182
752,385,47533,6386,12323,11758
753,385,47409,6316,12331,11944
754,385,46675,6855,12261,12209
755,385,45957,7409,12591,12043
756,385,45080,8088,12921,11911
757,385,44137,8655,12977,12231
758,385,44309,8636,12929,12126
759,385,44023,8755,12993,12229
760,385,45039,8037,12996,11928
761,385,45719,7582,12607,12092
762,385,47685,6805,11680,11830
763,385,47778,6589,11730,11903
764,385,48442,6141,11436,11981
765,385,47821,6829,11374,11976
766,385,48111,6431,11446,12012
767,385,48382,6350,11605,11663
768,385,48604,6171,11540,11685
769,385,47604,6777,11406,12213
770,385,47699,6880,11408,12013
771,385,50278,5583,10314,11825
772,385,49402,6002,10504,12092
773,385,49657,6193,10259,11891
774,385,49591,5947,10397,12065
775,385,49621,6065,10360,11954
776,385,49387,6015,10451,12147
777,385,48698,6178,10633,12491
778,385,49254,6199,10401,12146
779,385,48843,6564,10522,12071
780,385,51260,5100,9905,11735
781,385,52419,4666,9525,11390
782,385,52120,4828,9672,11380
783,385,51530,5023,9991,11456
784,385,50387,5511,10284,11818
785,385,50313,5814,10231,11642
786,385,50059,5933,10232,11776
787,385,51340,5198,10069,11393
788,385,51613,5134,9934,11319
789,385,52274,4839,9873,11014
790,385,52224,4671,9979,11126
791,385,51321,5203,9978,11498
792,385,50355,5826,9998,11821
793,385,47669,7069,11700,11562
794,385,46642,7579,12110,11669
795,385,47858,6994,12052,11096
796,385,46593,7748,12301,11358
797,385,46915,7339,12262,11484
798,385,49819,5901,10595,11685
799,385,49498,5852,10763,11887
800,385,49528,6116,10615,11741
801,385,49341,6139,10791,11729
802,385,49495,6270,10509,11726
803,385,49715,5993,10642,11650
804,385,49593,6006,10553,11848
805,385,49005,6570,10720,11705
806,385,49963,6000,10554,11483
807,385,49681,6021,10516,11782
808,385,49996,5729,10499,11776
809,385,47118,7583,11823,11476
810,385,46901,7607,11874,11618
811,385,48159,6931,11575,11335
812,385,46305,7666,12794,11235
813,385,46153,7760,12816,11271
814,385,47136,7135,12263,11466
815,385,47085,7125,12482,11308
816,385,47047,6808,12541,11604
817,385,49631,5737,10909,11723
818,385,50251,5377,10976,11396
819,385,51096,4839,11035,11030
820,385,51397,4965,10807,10831
821,385,48537,5879,11259,12325
822,385,48782,6018,11101,12099
823,385,47977,6550,11315,12158
824,385,47612,6570,11442,12376
825,385,48585,6189,11133,12093
826,385,48860,6137,11079,11924
827,385,48602,6151,11254,11993
828,385,48489,6158,11205,12148
829,385,48471,6159,11141,12229
830,385,48587,5951,11199,12263
831,385,48544,6149,11229,12078
832,385,45947,7119,11322,13612
833,385,46612,6640,11150,13598
834,385,44454,7797,11674,14075
835,385,43691,8630,12039,13640
836,385,42900,9008,12334,13758
837,385,41785,9786,12391,14038
838,385,44410,8342,12586,12662
839,385,45233,7654,12115,12998
840,385,47772,6604,10801,12823
841,385,48177,6653,10492,12678
842,385,47665,6848,10706,12781
843,385,48355,6281,10812,12552
844,385,48489,6126,10916,12469
845,385,48502,5990,11037,12471
846,385,48085,6375,10951,12589
847,385,47044,6942,11419,12595
848,385,44272,8716,11562,13450
849,385,43518,9162,11892,13428
850,385,43438,9154,11981,13427
851,385,43628,9035,11855,13482
852,385,43630,9096,11828,13446
853,385,42184,9850,11815,14151
854,385,41957,10043,11811,14189
855,385,42714,9059,11921,14306
856,385,42778,9280,11809,14133
857,385,43660,8363,11571,14406
858,385,43582,8455,11578,14385
859,385,42673,9244,11500,14583
860,385,42719,9134,11525,14622
861,385,43487,8555,11744,14214
862,385,43444,8602,11772,14182
863,385,42108,9605,12034,14253
864,385,41220,10279,11668,14833
865,385,41367,10103,11754,14776
866,385,42116,9704,11576,14604
867,385,41764,9833,11627,14776
868,385,42043,9987,11426,14544
869,385,42819,9085,11381,14715
870,385,42799,9108,11405,14688
871,385,44107,8348,11113,14432
872,385,44680,7747,11404,14169
