round,seed,exploit,coop,defect,exploit_
362,4,10566,6627,45205,15602
363,4,9910,5859,46403,15828
364,4,9836,5813,46541,15810
365,4,10137,6351,45408,16104
366,4,10673,5950,46467,14910
367,4,10657,5086,47755,14502
368,4,9671,4564,48956,14809
369,4,10193,3720,51542,12545
370,4,10504,4551,48872,14073
371,4,11293,4974,47914,13819
372,4,11374,5027,47734,13865
373,4,12070,5778,46518,13634
374,4,11430,5147,47689,13734
375,4,11436,6038,45135,15391
376,4,10534,5373,46334,15759
377,4,10441,5425,46544,15590
378,4,10878,4814,47556,14752
379,4,10898,4716,47714,14672
380,4,10327,3932,50081,13660
381,4,10401,3907,49986,13706
382,4,10409,3870,50178,13543
383,4,10427,3897,50162,13514
384,4,10284,3573,50472,13671
385,4,10253,3552,50350,13845
386,4,10228,3552,50365,13855
387,4,10123,3462,50748,13667
388,4,9622,4329,48070,15979
389,4,10358,4798,47172,15672
390,4,10315,4792,47028,15865
391,4,9764,4170,48084,15982
392,4,9340,3822,49201,15637
393,4,9448,3764,49063,15725
394,4,8563,3311,50155,15971
395,4,8471,3283,50285,15961
396,4,8593,3227,50198,15982
397,4,8533,3248,50063,16156
398,4,8479,3162,50317,16042
399,4,8461,3206,50395,15938
400,4,8646,3241,50061,16052
401,4,8121,2590,52883,14406
402,4,8072,2599,52960,14369
403,4,8681,3158,50151,16010
404,4,8567,3272,50318,15843
405,4,8741,3226,50086,15947
406,4,8593,3230,50070,16107
407,4,8651,3230,50062,16057
408,4,8722,3279,50040,15959
409,4,8846,3650,49782,15722
410,4,8865,3535,49873,15727
411,4,9797,4169,48657,15377
412,4,8843,3658,49886,15613
413,4,8756,3583,49948,15713
414,4,8815,3487,49965,15733
415,4,8941,3562,49850,15647
416,4,8706,3251,50169,15874
417,4,8620,3298,50188,15894
418,4,8810,3207,49981,16002
419,4,8236,3928,47522,18314
420,4,8035,3911,47826,18228
421,4,8304,3900,47589,18207
422,4,8108,3849,47841,18202
423,4,8312,4648,45130,19910
424,4,8846,5221,44410,19523
425,4,8871,5219,44199,19711
426,4,9519,6246,41971,20264
427,4,10790,7096,39595,20519
428,4,10825,7062,39500,20613
429,4,10736,7959,38524,20781
430,4,10608,7740,39788,19864
431,4,10211,6746,42136,18907
432,4,10381,6713,41974,18932
433,4,10193,6741,42134,18932
434,4,10258,6718,42001,19023
435,4,10341,6645,42065,18949
436,4,11038,7870,39729,19363
437,4,11356,6960,40698,18986
438,4,11227,6980,40902,18891
439,4,11884,5989,43223,16904
440,4,11867,6001,43148,16984
441,4,12055,5923,43151,16871
442,4,11932,5949,43282,16837
443,4,10667,5015,45596,16722
444,4,10464,5631,45067,16838
445,4,10762,5119,45421,16698
446,4,10809,5109,45372,16710
447,4,10696,4502,46497,16305
448,4,9568,3684,49212,15536
449,4,9788,3006,51656,13550
450,4,9871,2973,51674,13482
451,4,9875,3083,51663,13379
452,4,9918,3096,51563,13423
453,4,9894,3021,51420,13665
454,4,10037,2675,53877,11411
455,4,10043,2724,53713,11520
456,4,9922,2671,54014,11393
457,4,9999,2657,53980,11364
458,4,10038,2592,53789,11581
459,4,10027,2729,53787,11457
460,4,9763,2081,56299,9857
461,4,10045,2296,55939,9720
462,4,9782,2217,56418,9583
463,4,9992,2103,56523,9382
464,4,10061,2016,56617,9306
465,4,10400,2304,56132,9164
466,4,10224,2253,56221,9302
467,4,10135,2365,56245,9255
468,4,10336,2277,55995,9392
469,4,10418,2237,56111,9234
470,4,11285,2982,53417,10316
471,4,11261,2905,53672,10162
472,4,11588,3515,52603,10294
473,4,11386,3321,53014,10279
474,4,11521,3330,52784,10365
475,4,11264,3916,51819,11001
476,4,10954,3574,52143,11329
477,4,10931,3575,52348,11146
478,4,10995,3527,52135,11343
479,4,11094,3537,52098,11271
480,4,11179,3426,52185,11210
481,4,10659,3870,51996,11475
482,4,11093,4841,49172,12894
483,4,11342,5234,48551,12873
484,4,10785,4402,51030,11783
485,4,10858,4311,51162,11669
486,4,11195,4791,50323,11691
487,4,10304,3824,53143,10729
488,4,10234,3910,53063,10793
489,4,10209,3805,53404,10582
490,4,10609,4121,52379,10891
491,4,10640,3908,52634,10818
492,4,10641,4167,52520,10672
493,4,10573,4032,52621,10774
494,4,10529,3728,52892,10851
495,4,10572,3298,53552,10578
496,4,10840,3762,52815,10583
497,4,10599,4225,51736,11440
498,4,10664,4340,51509,11487
499,4,9853,3711,53104,11332
500,4,9823,3725,52922,11530
501,4,10361,3950,52334,11355
502,4,10382,4008,52246,11364
503,4,10273,3989,52448,11290
504,4,10250,4131,52486,11133
505,4,9275,3117,55094,10514
506,4,9280,3173,54957,10590
507,4,10163,3802,53623,10412
508,4,10028,3109,55212,9651
509,4,10057,3135,55141,9667
510,4,10246,3157,55020,9577
511,4,9188,2667,56484,9661
512,4,8935,2283,57089,9693
513,4,9151,2875,55760,10214
514,4,9031,2530,56108,10331
515,4,9018,2532,56245,10205
516,4,8965,2510,56304,10221
517,4,8979,2573,56454,9994
518,4,9151,2495,55936,10418
519,4,8987,2546,56363,10104
520,4,8952,2461,56407,10180
521,4,9015,2864,55539,10582
522,4,8952,3209,55033,10806
523,4,8899,3092,55123,10886
524,4,8908,3093,55378,10621
525,4,9048,3253,55027,10672
526,4,8832,3034,55349,10785
527,4,8614,2867,55812,10707
528,4,8751,2533,56205,10511
529,4,8309,2134,57616,9941
530,4,8436,2099,57591,9874
531,4,8407,2021,57668,9904
532,4,8505,1982,57503,10010
533,4,8451,2059,57635,9855
534,4,8763,1611,58683,8943
535,4,8539,1742,58951,8768
536,4,8366,1668,59043,8923
537,4,8181,1350,60145,8324
538,4,8769,1710,58669,8852
539,4,8377,1320,60264,8039
540,4,8644,1303,59991,8062
541,4,8477,1335,60137,8051
542,4,8503,1390,59970,8137
543,4,8378,1390,60183,8049
544,4,8498,1397,60046,8059
545,4,7678,1071,61412,7839
546,4,7778,1114,61348,7760
547,4,7738,1085,61303,7874
548,4,7746,1063,61255,7936
549,4,7959,1111,61414,7516
550,4,7827,1114,61258,7801
551,4,7704,1110,61425,7761
552,4,7262,881,62393,7464
553,4,7567,966,62143,7324
554,4,7465,850,62358,7327
555,4,7482,947,62150,7421
556,4,7851,1056,61854,7239
557,4,7842,1032,61762,7364
558,4,7815,1060,61784,7341
559,4,7924,1021,61671,7384
560,4,7710,1121,61930,7239
561,4,8025,1537,59181,9257
562,4,8187,1756,58512,9545
563,4,8423,1802,58314,9461
564,4,8107,1705,58837,9351
565,4,8142,1583,58866,9409
566,4,8271,1846,58595,9288
567,4,8401,1738,58510,9351
568,4,8410,1834,58370,9386
569,4,8305,1750,58771,9174
570,4,8575,2013,57851,9561
571,4,8507,2131,57669,9693
572,4,8471,2056,57895,9578
573,4,8120,1815,58667,9398
574,4,8163,1658,58859,9320
575,4,8272,1635,58704,9389
576,4,8228,1660,58708,9404
577,4,8372,1757,58423,9448
578,4,8383,1825,58352,9440
579,4,8322,1866,58318,9494
580,4,8407,2054,57976,9563
581,4,8511,2086,57995,9408
582,4,8225,1811,58535,9429
583,4,8618,2005,57973,9404
584,4,8657,2001,57843,9499
585,4,8636,2080,57795,9489
586,4,8442,2016,57976,9566
587,4,8504,1778,58438,9280
588,4,8696,2044,57972,9288
589,4,8636,2080,57825,9459
590,4,8473,2025,58123,9379
591,4,9327,2889,54952,10832
592,4,10743,3296,52880,11081
593,4,10713,3220,53124,10943
594,4,10641,3336,52998,11025
595,4,10812,3259,52993,10936
596,4,10608,2465,55623,9304
597,4,10594,2510,55687,9209
598,4,8974,2043,57962,9021
599,4,8739,1811,58475,8975
600,4,8729,1990,57937,9344
601,4,8731,1957,57962,9350
602,4,7999,1385,60756,7860
603,4,8189,1390,60646,7775
604,4,8247,1546,60092,8115
605,4,8183,1703,60157,7957
606,4,8549,1738,59487,8226
607,4,8388,1904,59588,8120
608,4,8505,2069,59046,8380
609,4,8550,2006,58893,8551
610,4,8842,2227,58232,8699
611,4,8780,2021,58684,8515
612,4,8593,1951,58925,8531
613,4,8630,2039,58933,8398
614,4,8721,2095,58714,8470
615,4,8574,2121,58810,8495
616,4,8574,1982,58860,8584
617,4,8519,1905,59069,8507
618,4,9102,2221,58201,8476
619,4,8899,2359,58232,8510
620,4,8978,2318,58164,8540
621,4,8919,2173,58415,8493
622,4,8926,1936,58838,8300
623,4,8722,1846,59159,8273
624,4,8561,1687,59696,8056
625,4,8535,1587,60151,7727
626,4,8737,1621,59940,7702
627,4,8488,1653,60075,7784
628,4,8548,1347,60619,7486
629,4,8395,1461,60496,7648
630,4,8494,1320,60684,7502
631,4,8456,1331,60678,7535
632,4,8346,1464,60739,7451
633,4,8426,1403,60645,7526
634,4,8325,1361,60717,7597
635,4,8485,1403,60502,7610
636,4,8373,1263,60740,7624
637,4,8061,1092,61456,7391
638,4,8049,1207,61312,7432
639,4,8105,1197,61408,7290
640,4,8212,1173,61280,7335
641,4,8207,1421,60634,7738
642,4,8314,1337,60714,7635
643,4,8175,1246,61003,7576
644,4,8387,1353,60702,7558
645,4,8337,1430,60680,7553
646,4,8284,1341,60768,7607
647,4,8545,1553,60058,7844
648,4,8371,1567,60153,7909
649,4,8131,1377,60907,7585
650,4,8405,2046,58040,9509
651,4,8367,2380,57206,10047
652,4,8283,2432,57544,9741
653,4,8100,1992,57949,9959
654,4,8013,2133,57892,9962
655,4,9198,2772,55172,10858
656,4,9108,2739,55109,11044
657,4,9043,2861,55109,10987
658,4,8955,3082,54756,11207
659,4,9331,3509,54061,11099
660,4,9499,3824,53397,11280
661,4,9630,4203,52607,11560
662,4,9542,4252,52624,11582
663,4,9647,4326,52788,11239
664,4,9705,4151,52617,11527
665,4,9590,4197,52780,11433
666,4,9600,4081,52719,11600
667,4,9575,4190,52792,11443
668,4,9419,3802,53473,11306
669,4,9297,3846,53496,11361
670,4,9442,3832,53275,11451
671,4,9408,3783,53453,11356
672,4,9723,4138,52746,11393
673,4,9743,4247,52740,11270
674,4,9610,4336,52772,11282
675,4,9794,4318,52617,11271
676,4,8975,3088,55373,10564
677,4,8649,2901,56218,10232
678,4,8347,2647,56665,10341
679,4,7934,2281,57566,10219
680,4,8057,3138,54516,12289
681,4,8246,3547,53965,12242
682,4,8078,4019,51920,13983
683,4,8142,4096,51941,13821
684,4,8202,3981,51831,13986
685,4,8097,4075,52087,13741
686,4,8463,4272,51643,13622
687,4,8326,4594,51353,13727
688,4,10018,4952,49443,13587
689,4,10187,5025,49144,13644
690,4,10010,5497,47216,15277
691,4,10068,5405,47273,15254
692,4,9968,5576,47203,15253
693,4,10064,4488,49885,13563
694,4,7830,3698,52614,13858
695,4,7674,3325,53206,13795
696,4,7867,3289,52944,13900
697,4,7747,3033,53493,13727
698,4,7785,2835,53507,13873
699,4,7853,2210,56086,11851
700,4,7791,2259,56197,11753
701,4,7853,2346,56102,11699
702,4,7833,2193,56171,11803
703,4,7920,2253,56188,11639
704,4,7875,2169,56195,11761
705,4,7874,2180,55997,11949
706,4,7754,2180,56171,11895
707,4,8126,2536,55485,11853
708,4,8108,2821,55210,11861
709,4,8087,2825,55323,11765
710,4,8058,2576,55499,11867
711,4,8171,2921,54977,11931
712,4,8171,2872,55023,11934
713,4,8085,2771,55255,11889
714,4,8104,2747,55264,11885
715,4,8492,3162,54508,11838
716,4,8424,3145,54668,11763
717,4,9953,4003,51972,12072
718,4,9876,3869,52262,11993
719,4,9936,4019,51977,12068
720,4,10560,4256,51078,12106
721,4,10518,4179,51159,12144
722,4,10287,4239,51505,11969
723,4,10533,4087,51370,12010
724,4,10793,4534,50659,12014
725,4,10818,4627,50524,12031
726,4,10922,3839,53158,10081
727,4,10803,3662,53385,10150
728,4,10807,3673,53394,10126
729,4,10880,3352,53723,10045
730,4,10719,3344,53905,10032
731,4,10697,3299,53861,10143
732,4,10705,3646,53359,10290
733,4,10883,4253,52504,10360
734,4,9425,3076,55369,10130
735,4,8713,2563,56749,9975
736,4,9179,3026,55406,10389
737,4,8888,2909,55826,10377
738,4,8846,2837,55892,10425
739,4,8774,2769,56287,10170
740,4,8782,2517,56550,10151
741,4,9016,2780,56061,10143
742,4,9054,3018,55939,9989
743,4,8913,2831,56065,10191
744,4,8830,2551,56355,10264
745,4,8783,2462,56447,10308
746,4,8696,2516,56650,10138
747,4,8438,2275,57309,9978
748,4,8015,1991,57847,10147
749,4,7739,1559,59027,9675
750,4,7645,1540,58862,9953
751,4,7737,1632,58842,9789
752,4,8027,1877,58463,9633
753,4,7840,1782,58650,9728
754,4,8048,1880,58360,9712
755,4,8083,1757,58300,9860
756,4,7787,1629,58792,9792
757,4,8151,1836,58264,9749
758,4,8036,1796,58425,9743
759,4,7943,1773,58454,9830
760,4,8062,1816,58389,9733
761,4,7902,1973,58455,9670
762,4,8156,2044,57954,9846
763,4,8259,2010,57735,9996
764,4,8047,2137,57985,9831
765,4,8231,2069,57946,9754
766,4,8060,2149,57938,9853
767,4,8135,2049,57835,9981
768,4,8407,2532,56457,10604
769,4,8270,2558,56622,10550
770,4,8339,3381,53837,12443
771,4,8364,3515,53481,12640
772,4,8387,4223,51232,14158
773,4,8379,4228,51187,14206
774,4,8453,4198,51183,14166
775,4,8386,4200,51154,14260
776,4,8376,4272,51284,14068
777,4,8227,3586,52354,13833
778,4,8368,3697,52251,13684
779,4,8226,3637,52499,13638
780,4,8457,3630,52212,13701
781,4,8110,3958,52013,13919
782,4,8018,3985,52073,13924
783,4,7644,3666,52767,13923
784,4,7828,3562,52519,14091
785,4,8046,2785,55456,11713
786,4,8194,2828,55039,11939
787,4,8898,3674,52488,12940
788,4,8652,3354,52978,13016
789,4,8916,3746,51907,13431
790,4,8803,3740,52050,13407
791,4,8841,3790,51922,13447
792,4,9094,4167,51411,13328
793,4,9844,4883,49932,13341
794,4,9901,4934,49834,13331
795,4,9806,4755,50137,13302
796,4,9833,4875,50009,13283
797,4,9942,4845,49816,13397
798,4,10174,5465,49328,13033
799,4,10310,5389,49156,13145
800,4,10492,6092,48630,12786
801,4,10455,5936,48619,12990
802,4,10484,5830,48668,13018
803,4,10806,4707,50942,11545
804,4,10466,4766,51247,11521
805,4,10817,4330,51597,11256
806,4,9891,3350,54614,10145
807,4,9447,3012,55383,10158
808,4,9857,3507,53960,10676
809,4,9810,3579,53796,10815
810,4,9678,3628,53848,10846
811,4,11836,4535,51045,10584
812,4,11713,4593,51143,10551
813,4,11621,4562,51119,10698
814,4,11520,4475,51421,10584
815,4,11824,4452,51150,10574
816,4,11711,4480,51325,10484
817,4,12087,4833,50516,10564
818,4,11660,5135,50728,10477
819,4,12139,5602,49612,10647
820,4,11804,6478,47395,12323
821,4,11694,6516,47536,12254
822,4,12269,7252,46245,12234
823,4,12259,7257,46366,12118
824,4,13304,8510,43839,12347
825,4,13103,8643,44102,12152
826,4,13142,7339,45583,11936
827,4,13052,7491,45452,12005
828,4,13286,8121,44675,11918
829,4,12862,7522,45533,12083
830,4,13420,7823,44679,12078
831,4,13411,7944,44481,12164
832,4,13549,8381,43964,12106
833,4,13590,8564,43756,12090
834,4,14336,9481,42344,11839
835,4,14256,8729,44252,10763
836,4,14362,8064,44930,10644
837,4,14146,8197,45209,10448
838,4,14184,8331,44983,10502
839,4,13974,9111,43358,11557
840,4,14345,9556,42571,11528
841,4,14258,9186,43397,11159
842,4,14108,8407,44578,10907
843,4,14167,8388,44120,11325
844,4,14226,8301,44439,11034
845,4,14037,8692,44251,11020
846,4,14127,7935,45097,10841
847,4,13864,8167,45106,10863
848,4,13861,8776,44319,11044
849,4,14111,8669,44003,11217
850,4,13947,8812,44211,11030
851,4,13692,10190,42077,12041
852,4,13999,10201,41572,12228
853,4,13374,9270,42813,12543
854,4,13317,9094,43096,12493
855,4,13012,8455,44157,12376
856,4,12987,7908,44475,12630
857,4,13052,7852,44434,12662
858,4,12863,7914,44515,12708
859,4,13049,7290,45162,12499
860,4,12826,7402,45407,12365
861,4,13032,7901,44679,12388
862,4,12420,8562,44315,12703
863,4,12839,8412,43804,12945
864,4,12703,8501,43943,12853
865,4,13201,9015,42417,13367
866,4,13133,9268,42159,13440
867,4,13747,10037,40674,13542
868,4,15179,11403,38515,12903
869,4,14872,11848,38518,12762
870,4,15360,11417,38355,12868
871,4,15559,10456,39861,12124
872,4,15649,10583,39629,12139
