round,seed,defect,coop,exploit_,exploit
240,385,24924,20710,17341,15025
241,385,23582,21498,17476,15444
242,385,25311,19644,16985,16060
243,385,23551,21275,17018,16156
244,385,25310,19681,16071,16938
245,385,25367,19718,16069,16846
246,385,23664,21459,15453,17424
247,385,22326,22808,15005,17861
248,385,21930,22979,14900,18191
249,385,23019,22555,14259,18167
250,385,24547,20470,15835,17148
251,385,25503,20551,15433,16513
252,385,24455,22058,15668,15819
253,385,23496,23291,16004,15209
254,385,22584,23828,16462,15126
255,385,22827,23500,16466,15207
256,385,22804,23366,16508,15322
257,385,22947,23564,16431,15058
258,385,20951,25365,16936,14748
259,385,20170,26671,16437,14722
260,385,19938,26965,16294,14803
261,385,19748,26953,16476,14823
262,385,21682,25249,16009,15060
263,385,21585,25143,16187,15085
264,385,21674,25024,16098,15204
265,385,20602,25538,16200,15660
266,385,20456,25739,16205,15600
267,385,19383,27376,15474,15767
268,385,19260,27370,15418,15952
269,385,20829,25620,15999,15552
270,385,18707,27613,14773,16907
271,385,20630,25658,14697,17015
272,385,20412,25739,14831,17018
273,385,20468,25670,14910,16952
274,385,18982,27715,14455,16848
275,385,18730,27778,14545,16947
276,385,17732,29329,14374,16565
277,385,19348,27262,14870,16520
278,385,19576,27103,14888,16433
279,385,19476,27209,14942,16373
280,385,18219,29029,13901,16851
281,385,18206,28883,13956,16955
282,385,16962,30763,14269,16006
283,385,15803,32548,14394,15255
284,385,15474,32887,14481,15158
285,385,15878,32615,14434,15073
286,385,15197,33067,14357,15379
287,385,14913,33056,14479,15552
288,385,14067,33880,14929,15124
289,385,13610,34129,15279,14982
290,385,13652,34127,15255,14966
291,385,14087,33746,14994,15173
292,385,13043,35558,14054,15345
293,385,14613,33565,13799,16023
294,385,13297,35642,12932,16129
295,385,12538,35871,13023,16568
296,385,13407,35443,13058,16092
297,385,13904,35161,12928,16007
298,385,13918,35008,12850,16224
299,385,13919,35111,12973,15997
300,385,13391,35330,12783,16496
301,385,14474,33492,12661,17373
302,385,15120,33233,12915,16732
303,385,16611,30966,12126,18297
304,385,15425,32965,12280,17330
305,385,14195,34765,12957,16083
306,385,14666,34729,12604,16001
307,385,15028,33875,12947,16150
308,385,15030,34135,12744,16091
309,385,16171,32246,12307,17276
310,385,14940,34008,12462,16590
311,385,13773,36006,12798,15423
312,385,14162,35403,12848,15587
313,385,15394,33760,13636,15210
314,385,15458,33667,13807,15068
315,385,15785,33275,13688,15252
316,385,17412,31328,13590,15670
317,385,17078,31371,13778,15773
318,385,17301,31217,13535,15947
319,385,18728,29521,13292,16459
320,385,19282,29327,13274,16117
321,385,19726,28447,13768,16059
322,385,20541,28061,13488,15910
323,385,20571,28211,13503,15715
324,385,21714,27249,13717,15320
325,385,21102,27639,14110,15149
326,385,20238,28406,13892,15464
327,385,22069,26334,13140,16457
328,385,22064,26156,13369,16411
329,385,22652,25556,13405,16387
330,385,21142,27848,13662,15348
331,385,19710,29388,13782,15120
332,385,19616,29064,13876,15444
333,385,19756,29255,13932,15057
334,385,21218,27733,13454,15595
335,385,21889,26937,13754,15420
336,385,22488,26665,13333,15514
337,385,23890,24846,13768,15496
338,385,22909,26171,14012,14908
339,385,22876,26501,13941,14682
340,385,22831,26495,13966,14708
341,385,24319,24764,13904,15013
342,385,24520,24366,14130,14984
343,385,24244,24962,13852,14942
344,385,24470,24446,14070,15014
345,385,25440,23567,13796,15197
346,385,25366,23375,13854,15405
347,385,23668,25099,14578,14655
348,385,24415,24665,14170,14750
349,385,24410,24607,14195,14788
350,385,24238,24871,14284,14607
351,385,25990,22981,14808,14221
352,385,23834,25540,15019,13607
353,385,23540,25475,15211,13774
354,385,22585,26715,14670,14030
355,385,21231,27547,15237,13985
356,385,21798,26977,15100,14125
357,385,20493,28599,14789,14119
358,385,21225,28199,14415,14161
359,385,19570,29731,14777,13922
360,385,21732,27186,14389,14693
361,385,21836,27241,14533,14390
362,385,21636,27470,14468,14426
363,385,20392,28632,14711,14265
364,385,21694,27554,14508,14244
365,385,21619,27704,14436,14241
366,385,21934,27016,14648,14402
367,385,20238,29274,13698,14790
368,385,21466,27688,13648,15198
369,385,20637,28254,13536,15573
370,385,22348,26717,12908,16027
371,385,21843,27333,12912,15912
372,385,21698,26939,13308,16055
373,385,23562,25415,13353,15670
374,385,22820,25918,13358,15904
375,385,23302,25573,13161,15964
376,385,24393,24703,13174,15730
377,385,24896,24118,13057,15929
378,385,23717,24960,13581,15742
379,385,22946,25512,13988,15554
380,385,23640,25083,13955,15322
381,385,22863,25694,14442,15001
382,385,24429,23935,15150,14486
383,385,25413,22885,15395,14307
384,385,25885,22168,15666,14281
385,385,25646,22653,15486,14215
386,385,25728,22479,15480,14313
387,385,27150,20889,15444,14517
388,385,27089,21233,15348,14330
389,385,26308,21609,15012,15071
390,385,26210,21296,15270,15224
391,385,28210,19802,13674,16314
392,385,27228,20877,14304,15591
393,385,29385,18849,14983,14783
394,385,29357,19137,14792,14714
395,385,30402,17901,14758,14939
396,385,31705,17183,14929,14183
397,385,32473,16371,14616,14540
398,385,31969,16549,14937,14545
399,385,29812,18415,15566,14207
400,385,29786,18306,15562,14346
401,385,29713,18256,15570,14461
402,385,29596,18402,15713,14289
403,385,30708,17202,15760,14330
404,385,30893,17042,15910,14155
405,385,30707,17307,15795,14191
406,385,30936,16986,15778,14300
407,385,31189,17050,15684,14077
408,385,30672,17482,16014,13832
409,385,30612,17267,16139,13982
410,385,29259,17796,16433,14512
411,385,29306,17884,16357,14453
412,385,28528,19198,15833,14441
413,385,29894,18412,16077,13617
414,385,30546,17360,16193,13901
415,385,32842,15681,15068,14409
416,385,32621,15725,15127,14527
417,385,32204,16444,14772,14580
418,385,31086,17608,14395,14911
419,385,28682,19500,14445,15373
420,385,28962,19633,14430,14975
421,385,28248,19737,14795,15220
422,385,27279,20502,15589,14630
423,385,25008,22372,15051,15569
424,385,24393,22705,15221,15681
425,385,23648,23946,15039,15367
426,385,24527,22432,15796,15245
427,385,22361,24506,16284,14849
428,385,22482,24711,16071,14736
429,385,21432,24906,16167,15495
430,385,22721,23478,16331,15470
431,385,22608,23395,16522,15475
432,385,22545,23665,16348,15442
433,385,24508,21635,17406,14451
434,385,23184,23239,16591,14986
435,385,23979,23006,16396,14619
436,385,21993,24908,15320,15779
437,385,20073,26986,15383,15558
438,385,22287,24521,16591,14601
439,385,22597,24377,16624,14402
440,385,23951,22965,17232,13852
441,385,25794,21142,18091,12973
442,385,27181,19502,18756,12561
443,385,29325,17998,17579,13098
444,385,27229,19715,18859,12197
445,385,28164,18527,19422,11887
446,385,27869,18417,19608,12106
447,385,27566,18657,19712,12065
448,385,30239,16949,19823,10989
449,385,30735,15803,20051,11411
450,385,31628,15447,19489,11436
451,385,32079,15382,19182,11357
452,385,32078,15281,19151,11490
453,385,31688,15336,19205,11771
454,385,31419,15530,19167,11884
455,385,33779,13971,17543,12707
456,385,31655,15442,18333,12570
457,385,30422,16861,17821,12896
458,385,29115,18382,17089,13414
459,385,30039,16769,17531,13661
460,385,32596,15316,16837,13251
461,385,31491,15306,16969,14234
462,385,31713,15605,16717,13965
463,385,33794,14067,16071,14068
464,385,33907,14115,16009,13969
465,385,35434,13173,16493,12900
466,385,36370,12917,15835,12878
467,385,37339,12746,15981,11934
468,385,36137,13857,16038,11968
469,385,37402,13225,15714,11659
470,385,39842,11871,14016,12271
471,385,42476,10155,13198,12171
472,385,42272,10520,13151,12057
473,385,42237,10145,13475,12143
474,385,40679,11123,14123,12075
475,385,40954,11175,13969,11902
476,385,40947,11174,13973,11906
477,385,40641,11327,13944,12088
478,385,42289,10255,14254,11202
479,385,42110,10107,14353,11430
480,385,40722,11435,14466,11377
481,385,41676,10517,14397,11410
482,385,41688,10324,14450,11538
483,385,43212,9397,13452,11939
484,385,44569,8699,12653,12079
485,385,47208,7271,11689,11832
486,385,48068,6888,11297,11747
487,385,47940,6875,11536,11649
488,385,47336,7175,11361,12128
489,385,46242,7784,11724,12250
490,385,46489,7824,11449,12238
491,385,47150,7277,11359,12214
492,385,45550,8111,12057,12282
493,385,47157,7489,11998,11356
494,385,48744,6384,12219,10653
495,385,50217,5451,11809,10523
496,385,50821,4995,11970,10214
497,385,50853,4966,11805,10376
498,385,50150,5521,12194,10135
499,385,50078,5489,12181,10252
500,385,47742,6625,13305,10328
501,385,48320,6498,13023,10159
502,385,45623,7800,13210,11367
503,385,44628,8310,13356,11706
504,385,45053,8287,13219,11441
505,385,44724,8354,13279,11643
506,385,43236,9290,13689,11785
507,385,43190,9186,13680,11944
508,385,43404,9410,13522,11664
509,385,44114,9065,13007,11814
510,385,45347,8163,13056,11434
511,385,45956,7691,12889,11464
512,385,45331,8270,12595,11804
513,385,47016,7153,12910,10921
514,385,46642,7184,13069,11105
515,385,47426,6678,13188,10708
516,385,46871,7297,13175,10657
517,385,47585,6762,12948,10705
518,385,47582,6685,13101,10632
519,385,44966,8020,14417,10597
520,385,43587,8821,15264,10328
521,385,42878,9458,15466,10198
522,385,42788,9493,15572,10147
523,385,44141,8503,14725,10631
524,385,42829,9387,14822,10962
525,385,40288,10962,15288,11462
526,385,40188,10985,15326,11501
527,385,40197,11096,15233,11474
528,385,40873,10019,15800,11308
529,385,41068,10019,15743,11170
530,385,42125,9252,15686,10937
531,385,42251,9276,15451,11022
532,385,42539,9361,15389,10711
533,385,42365,9300,15443,10892
534,385,42435,9100,15501,10964
535,385,41063,10247,15192,11498
536,385,41170,10274,15099,11457
537,385,42847,9472,14008,11673
538,385,44167,8455,14002,11376
539,385,44308,8526,14028,11138
540,385,42639,9846,13860,11655
541,385,44146,8645,13033,12176
542,385,44197,8474,13153,12176
543,385,43035,9004,13659,12302
544,385,41545,9948,13517,12990
545,385,41591,9955,13607,12847
546,385,41715,9739,13569,12977
547,385,40120,10997,13882,13001
548,385,40373,11079,13643,12905
549,385,38785,12021,13394,13800
550,385,39840,11155,13184,13821
551,385,42259,9885,12317,13539
552,385,40625,11132,11999,14244
553,385,40975,10802,11925,14298
554,385,40416,10983,12128,14473
555,385,42084,10101,12168,13647
556,385,42129,9865,12196,13810
557,385,42125,9917,12114,13844
558,385,39599,11265,12285,14851
559,385,40865,10202,12791,14142
560,385,41187,10464,12468,13881
561,385,42442,9153,12559,13846
562,385,43833,8306,12206,13655
563,385,43885,8259,12284,13572
564,385,43941,8335,12271,13453
565,385,44064,8278,12150,13508
566,385,44252,8019,12428,13301
567,385,44903,8032,12052,13013
568,385,44441,8075,12345,13139
569,385,44648,7892,12178,13282
570,385,45400,7721,12092,12787
571,385,44059,8535,12049,13357
572,385,42721,9467,12159,13653
573,385,41139,10472,13146,13243
574,385,40656,10870,13341,13133
575,385,40640,11026,13316,13018
576,385,40684,10754,13461,13101
577,385,40547,10635,13534,13284
578,385,42111,9918,13325,12646
579,385,42043,9880,13463,12614
580,385,43691,9080,13040,12189
581,385,42214,10093,13850,11843
582,385,43580,9438,13235,11747
583,385,43806,9297,13298,11599
584,385,42349,10168,13159,12324
585,385,40762,11164,13275,12799
586,385,42210,10112,12547,13131
587,385,43838,9375,11886,12901
588,385,43940,8978,12091,12991
589,385,44146,9172,12063,12619
590,385,44398,9119,11924,12559
591,385,44535,9095,11895,12475
592,385,44226,8776,12127,12871
593,385,44446,8810,12052,12692
594,385,44413,9144,11904,12539
595,385,44287,8914,12058,12741
596,385,43669,9389,12185,12757
597,385,45386,8197,11514,12903
598,385,43938,9233,11369,13460
599,385,42624,9813,12039,13524
600,385,41870,10532,12199,13399
601,385,42767,10076,12186,12971
602,385,44317,9307,11798,12578
603,385,44591,9317,11748,12344
604,385,43735,9410,12228,12627
605,385,44614,9195,12077,12114
606,385,45559,8481,11837,12123
607,385,44638,8958,12277,12127
608,385,44611,8773,12367,12249
609,385,45633,8133,12473,11761
610,385,45789,8073,12273,11865
611,385,45817,8180,12401,11602
612,385,45721,8169,12368,11742
613,385,46717,7329,12069,11885
614,385,46385,7552,12156,11907
615,385,47493,6914,12249,11344
616,385,45969,7626,12955,11450
617,385,46638,6876,12781,11705
618,385,46900,7012,12579,11509
619,385,48180,6400,11610,11810
620,385,48196,6279,11657,11868
621,385,48095,6314,11775,11816
622,385,48952,5738,11160,12150
623,385,46385,6801,13016,11798
624,385,47512,6101,12532,11855
625,385,47918,5940,12565,11577
626,385,50465,5059,10609,11867
627,385,50297,5023,10810,11870
628,385,50232,4941,10727,12100
629,385,50833,4901,10806,11460
630,385,50978,4890,10712,11420
631,385,49490,5465,11127,11918
632,385,49539,5514,11017,11930
633,385,48264,6295,11940,11501
634,385,48127,6261,11936,11676
635,385,48200,6132,12154,11514
636,385,49615,5552,11409,11424
637,385,48033,6492,11390,12085
638,385,46701,7173,12232,11894
639,385,46849,7124,12087,11940
640,385,47381,6915,12103,11601
641,385,47539,6778,12060,11623
642,385,45592,7912,12271,12225
643,385,46652,7124,12118,12106
644,385,47370,6914,11629,12087
645,385,47208,6924,11649,12219
646,385,47455,6825,11517,12203
647,385,47352,6799,11748,12101
648,385,47348,6911,11666,12075
649,385,46003,7737,12229,12031
650,385,47471,6993,11953,11583
651,385,48246,6416,11550,11788
652,385,46999,6654,12398,11949
653,385,45673,6893,12622,12812
654,385,45859,6743,12499,12899
655,385,45786,6821,12480,12913
656,385,45757,6865,12452,12926
657,385,45887,6634,12584,12895
658,385,43410,8008,13953,12629
659,385,43131,8168,14232,12469
660,385,44717,7200,14090,11993
661,385,44707,7270,14079,11944
662,385,44481,7300,14184,12035
663,385,44849,7198,14021,11932
664,385,44655,7062,14297,11986
665,385,43256,8053,14662,12029
666,385,44574,7724,13570,12132
667,385,44330,7745,13814,12111
668,385,45841,6832,13149,12178
669,385,46982,6309,12272,12437
670,385,47186,6096,12254,12464
671,385,45510,6957,12588,12945
672,385,47070,6123,12691,12116
673,385,48527,5475,11797,12201
674,385,47752,5576,12018,12654
675,385,45527,6442,13723,12308
676,385,47069,6177,12431,12323
677,385,45865,6895,12772,12468
678,385,47169,6176,12488,12167
679,385,47151,6053,12426,12370
680,385,47003,6116,12463,12418
681,385,45954,6911,11937,13198
682,385,46511,6506,12007,12976
683,385,46573,6736,11863,12828
684,385,46489,6650,11947,12914
685,385,45744,7201,12143,12912
686,385,46585,6697,12031,12687
687,385,46417,6685,12078,12820
688,385,45301,6955,12881,12863
689,385,46648,6058,13233,12061
690,385,46413,6176,13424,11987
691,385,47604,5614,12405,12377
692,385,47148,5928,12360,12564
693,385,47626,5573,12438,12363
694,385,47995,5386,12280,12339
695,385,47675,5524,12527,12274
696,385,49109,4875,11993,12023
697,385,47617,5386,13070,11927
698,385,47172,6129,12767,11932
699,385,48566,5781,11929,11724
700,385,48374,5910,11809,11907
701,385,49555,5079,11810,11556
702,385,49728,5116,11728,11428
703,385,50494,4685,11637,11184
704,385,49790,4976,11741,11493
705,385,49977,4839,11592,11592
706,385,49764,5003,11684,11549
707,385,48648,5611,12111,11630
708,385,48283,5869,12166,11682
709,385,48431,5744,12014,11811
710,385,48357,5715,12162,11766
711,385,48333,5867,12083,11717
712,385,47643,6127,12300,11930
713,385,47825,6181,12142,11852
714,385,48582,5731,12174,11513
715,385,48559,5734,12152,11555
716,385,50947,4763,12556,9734
717,385,51133,4616,12632,9619
718,385,51038,4704,12467,9791
719,385,50897,4683,12643,9777
720,385,50963,4718,12710,9609
721,385,50967,4734,12584,9715
722,385,50868,4639,12548,9945
723,385,52360,4222,11830,9588
724,385,51757,4383,11959,9901
725,385,52406,3930,11983,9681
726,385,52445,4078,11833,9644
727,385,49802,4981,13217,10000
728,385,47222,6044,14449,10285
729,385,47160,5985,14521,10334
730,385,48440,5403,13859,10298
731,385,47096,6037,14043,10824
732,385,47414,5811,14105,10670
733,385,47161,6177,14018,10644
734,385,47225,6185,13982,10608
735,385,47236,5941,14078,10745
736,385,47174,6171,13982,10673
737,385,46556,6645,13839,10960
738,385,49144,5429,12420,11007
739,385,49218,5508,12260,11014
740,385,46683,6621,13066,11630
741,385,45304,6989,13105,12602
742,385,45269,6898,13145,12688
743,385,45347,6904,13168,12581
744,385,45340,6932,13071,12657
745,385,45403,6890,13085,12622
746,385,45326,6755,13237,12682
747,385,45264,6956,13107,12673
748,385,43969,7767,12928,13336
749,385,43918,7900,12884,13298
750,385,43430,8407,13212,12951
751,385,40882,9568,13995,13555
752,385,43468,8171,13094,13267
753,385,42141,9238,12840,13781
754,385,41855,9355,12961,13829
755,385,41262,9906,13342,13490
756,385,41028,9972,13399,13601
757,385,41423,10079,13104,13394
758,385,41140,9993,13211,13656
759,385,41081,9994,13325,13600
760,385,41999,9322,13336,13343
761,385,41732,9472,13321,13475
762,385,43643,8683,12684,12990
763,385,43568,8769,12553,13110
764,385,42677,9351,13020,12952
765,385,42909,9549,12781,12761
766,385,42138,10005,13217,12640
767,385,41053,10877,13212,12858
768,385,41005,10747,13372,12876
769,385,40181,11537,12940,13342
770,385,40054,11366,13211,13369
771,385,42836,9948,11958,13258
772,385,41647,10678,12233,13442
773,385,41878,10777,11993,13352
774,385,41705,10776,12181,13338
775,385,40416,11817,11750,14017
776,385,40079,11996,11781,14144
777,385,40026,11818,11944,14212
778,385,41160,11200,11648,13992
779,385,41967,10831,11393,13809
780,385,42566,10221,11404,13809
781,385,43885,9535,11102,13478
782,385,42692,10339,11301,13668
783,385,42812,10144,11371,13673
784,385,41713,11130,11417,13740
785,385,42434,10505,11228,13833
786,385,43873,9431,10982,13714
787,385,43732,9387,11195,13686
788,385,43786,9590,11108,13516
789,385,44781,8854,10997,13368
790,385,43054,9965,11580,13401
791,385,43148,9927,11558,13367
792,385,42125,10683,11338,13854
793,385,39645,12049,13017,13289
794,385,40458,11626,12669,13247
795,385,40457,11523,12690,13330
796,385,40231,11766,12746,13257
797,385,41494,10663,12375,13468
798,385,44026,9211,10842,13921
799,385,44803,8743,10837,13617
800,385,44739,8932,10748,13581
801,385,44591,8989,10878,13542
802,385,44582,9115,10705,13598
803,385,46389,8119,10832,12660
804,385,46297,7585,11117,13001
805,385,46356,7794,11102,12748
806,385,47185,7406,10722,12687
807,385,48655,6510,10145,12690
808,385,48700,6293,10285,12722
809,385,46122,7831,11506,12541
810,385,45942,7732,11674,12652
811,385,47026,7161,11458,12355
812,385,44518,8454,12750,12278
813,385,45820,7419,12941,11820
814,385,45228,7820,13271,11681
815,385,43627,8503,13789,12081
816,385,44608,7381,13838,12173
817,385,44587,7562,13714,12137
818,385,45196,6889,13945,11970
819,385,45831,6237,14287,11645
820,385,46306,6129,14052,11513
821,385,44579,6510,14426,12485
822,385,46130,5863,13564,12443
823,385,45982,5853,13542,12623
824,385,45820,5929,13627,12624
825,385,44836,6598,13837,12729
826,385,44656,6703,13879,12762
827,385,44744,6483,14059,12714
828,385,44196,7178,14037,12589
829,385,44723,6652,13886,12739
830,385,43510,7455,13297,13738
831,385,46006,6334,12842,12818
832,385,43508,7380,12710,14402
833,385,43566,7468,12809,14157
834,385,44850,6701,12423,14026
835,385,44344,7126,12909,13621
836,385,43697,7793,12899,13611
837,385,42775,8345,12982,13898
838,385,45357,7148,13127,12368
839,385,45956,6622,12834,12588
840,385,48462,5606,11385,12547
841,385,48671,5753,11167,12409
842,385,48500,5630,11225,12645
843,385,48475,5695,11205,12625
844,385,51111,4662,9644,12583
845,385,51086,4580,9691,12643
846,385,50848,4950,9693,12509
847,385,49879,5324,10091,12706
848,385,47161,6849,10200,13790
849,385,47099,6807,10343,13751
850,385,47263,6655,10227,13855
851,385,47402,6572,10218,13808
852,385,47048,6722,10409,13821
853,385,45509,7131,10383,14977
854,385,45354,7342,10311,14993
855,385,45808,6548,10407,15237
856,385,46192,6922,10064,14822
857,385,46661,6010,10040,15289
858,385,46862,6147,9899,15092
859,385,46136,6689,9885,15290
860,385,45928,6627,10033,15412
861,385,45278,6933,9928,15861
862,385,45350,7133,9936,15581
863,385,44035,7768,10348,15849
864,385,43207,8429,9965,16399
865,385,43568,8376,9876,16180
866,385,42688,8896,10161,16255
867,385,42671,8923,10173,16233
868,385,41241,10108,10489,16162
869,385,41066,10081,10480,16373
870,385,39856,10834,10276,17034
871,385,39715,11242,10207,16836
872,385,40654,10440,10470,16436
